Outil	Cluster	Gènes	État AA
glimmer	Cluster 1287	AL590443:102028-102654; AL590443.1:102028-102654(+)	OK
glimmer	Cluster 1288	AL590445:132341-132967; AL590445.1:132341-132967(+)	OK
glimmer	Cluster 1289	AL590447:c(54417-55043); AL590447.1:54417-55043(-)	OK
glimmer	Cluster 1290	AL590451:c(91561-92187); AL590451.2:91561-92187(-)	OK
glimmer	Cluster 1291	AL590451:c(237506-238132); AL590451.2:237506-237748(-)	Différent (Différence au début: 238132 vs 237748)
glimmer	Cluster 1292	AL590449:c(46034-46660); AL590449.1:46034-46660(-)	OK
glimmer	Cluster 1293	AL590450:c(210372-210998); AL590450.2:210372-210998(-)	OK
glimmer	Cluster 1294	AL590442:139110-139733; AL590442.1:139110-139733(+)	OK
glimmer	Cluster 1295	AL590447:117832-118455; AL590447.1:117832-118455(+)	OK
glimmer	Cluster 1296	AL590448:c(21713-22336); AL590448.1:21713-22336(-)	OK
glimmer	Cluster 1297	AL590448:c(214734-215357); AL590448.1:214734-215357(-); AL590449.1:11497-12120(-)	OK
glimmer	Cluster 1298	AL590451:123931-124554; AL590451.2:123904-124554(+)	Différent (Différence au début: 123931 vs 123904)
glimmer	Cluster 1299	AL391737:c(195526-196146); AL391737.2:13741-14457(+)	Différent (Différence au début: 195526 vs 13741, Différence à la fin: 196146 vs 14457)
glimmer	Cluster 1300	AL590442:91613-92233; AL590442.1:91613-92233(+)	OK
glimmer	Cluster 1301	AL590451:c(183070-183690); AL590451.2:183070-183690(-)	OK
glimmer	Cluster 1302	AL391737:32500-33117; AL391737.2:32836-33117(+); AL391737.2:176866-177147(-); AL590448.1:16051-16332(+)	Différent (Différence au début: 32500 vs 32836) (Différence au début: 32500 vs 32836, Différence au début: 33117 vs 177147) (Différence au début: 32500 vs 32836, Différence au début: 33117 vs 177147, Différence au début: 177147 vs 16332)
glimmer	Cluster 1303	AL391737:c(92350-92967); AL391737.2:92350-92967(-)	OK
glimmer	Cluster 1304	AL590442:41423-42040; AL590442.1:41423-42040(+)	OK
glimmer	Cluster 1305	AL590449:162388-163005; AL590449.1:162388-163005(+)	OK
glimmer	Cluster 1306	AL590444:8780-9394; AL391737.2:12389-13003(+); AL391737.2:196980-197594(-); AL590444.1:8780-9394(+); AL590445.1:2307-2921(+); AL590448.1:235939-236553(-); AL590449.1:260606-261220(-)	OK
glimmer	Cluster 1307	AL590447:147494-148108; AL590447.1:147494-148108(+)	OK
glimmer	Cluster 1308	AL590448:c(88113-88727); AL590448.1:88113-88727(-)	OK
glimmer	Cluster 1309	AL590451:c(115084-115698); AL590451.2:115084-115698(-)	OK
glimmer	Cluster 1310	AL590450:71997-72611; AL590450.2:71997-72611(+)	OK
glimmer	Cluster 1311	AL590450:c(176661-177275); AL590450.2:176661-177275(-)	OK
glimmer	Cluster 1312	AL391737:c(38988-39599); AL391737.2:38988-39599(-)	OK
glimmer	Cluster 1313	AL590442:c(138459-139070); AL590442.1:138459-139070(-)	OK
glimmer	Cluster 1314	AL590444:c(24775-25386); AL590444.1:24775-25386(-)	OK
glimmer	Cluster 1315	AL590446:29605-30216; AL590446.1:29782-30216(+)	Différent (Différence au début: 29605 vs 29782)
glimmer	Cluster 1316	AL590447:c(210114-210725); AL590447.1:210114-210524(-)	Différent (Différence au début: 210725 vs 210524)
glimmer	Cluster 1317	AL590448:172442-173053; AL590448.1:172394-173053(+)	Différent (Différence au début: 172442 vs 172394)
glimmer	Cluster 1318	AL590451:165200-165811; AL590451.2:165200-165811(+)	OK
glimmer	Cluster 1319	AL590449:c(40874-41485); AL590449.1:40874-41506(-)	Différent (Différence au début: 41485 vs 41506)
glimmer	Cluster 1320	AL590449:c(204237-204848); AL590449.1:204237-204848(-)	OK
glimmer	Cluster 1321	AL590449:c(219764-220375); AL590449.1:219764-220360(-)	Différent (Différence au début: 220375 vs 220360)
glimmer	Cluster 1322	AL391737:c(74157-74765); AL391737.2:74157-74765(-)	OK
glimmer	Cluster 1323	AL590443:136308-136916; AL590443.1:136308-136916(+)	OK
glimmer	Cluster 1324	AL590447:118877-119485; AL590447.1:118877-119485(+)	OK
glimmer	Cluster 1325	AL590451:125721-126329; AL590451.2:125721-126329(+)	OK
glimmer	Cluster 1326	AL590450:237215-237823; AL590450.2:237215-237823(+)	OK
glimmer	Cluster 1327	AL590443:171118-171723; AL590443.1:171118-171723(+)	OK
glimmer	Cluster 1328	AL590447:84595-85200; AL590447.1:84595-85200(+)	OK
glimmer	Cluster 1329	AL590449:c(19647-20252); AL590449.1:19647-20018(-)	Différent (Différence au début: 20252 vs 20018)
glimmer	Cluster 1330	AL590442:c(110397-110999); AL590442.1:110397-110999(-)	OK
glimmer	Cluster 1331	AL590443:176061-176663; AL590443.1:176079-176663(+)	Différent (Différence au début: 176061 vs 176079)
glimmer	Cluster 1332	AL590448:24242-24844; AL590448.1:24242-24844(+)	OK
glimmer	Cluster 1333	AL590448:183987-184589; AL590448.1:184026-184589(+)	Différent (Différence au début: 183987 vs 184026)
glimmer	Cluster 1334	AL590451:c(15968-16570); AL590451.2:15968-16570(-)	OK
glimmer	Cluster 1335	AL590449:c(243432-244034)	Gène non prédit
glimmer	Cluster 1336	AL590442:139837-140436; AL590442.1:139780-140436(+)	Différent (Différence au début: 139837 vs 139780)
glimmer	Cluster 1337	AL590445:c(47587-48186); AL590445.1:47587-48186(-)	OK
glimmer	Cluster 1338	AL590448:c(8321-8920); AL391737.2:25107-25658(-); AL391737.2:184325-184876(+); AL590448.1:8321-8872(-)	Différent (Différence au début: 8920 vs 25658) (Différence au début: 8920 vs 25658, Différence au début: 25658 vs 184876) (Différence au début: 8920 vs 25658, Différence au début: 25658 vs 184876, Différence au début: 184876 vs 8872)
glimmer	Cluster 1339	AL590448:c(199632-200231); AL590448.1:199632-200231(-)	OK
glimmer	Cluster 1340	AL391737:c(129794-130390); AL391737.2:129794-130390(-)	OK
glimmer	Cluster 1341	AL590443:78007-78603; AL590443.1:78007-78603(+)	OK
glimmer	Cluster 1342	AL590444:175536-176132; AL590444.1:175536-176132(+)	OK
glimmer	Cluster 1343	AL590444:186101-186697; AL590444.1:186101-186697(+)	OK
glimmer	Cluster 1344	AL590447:c(91679-92275); AL590447.1:91679-92275(-)	OK
glimmer	Cluster 1345	AL590447:99688-100284; AL590447.1:99688-100284(+)	OK
glimmer	Cluster 1346	AL590448:171123-171719; AL590448.1:171123-171719(+)	OK
glimmer	Cluster 1347	AL590451:c(24367-24963); AL590451.2:24367-24963(-)	OK
glimmer	Cluster 1348	AL590450:c(208331-208927); AL590450.2:208331-208912(-)	Différent (Différence au début: 208927 vs 208912)
glimmer	Cluster 1349	AL391737:c(109538-110131); AL391737.2:109538-110131(-)	OK
glimmer	Cluster 1350	AL590444:c(205162-205755); AL590444.1:205162-205755(-)	OK
glimmer	Cluster 1351	AL590446:53639-54232; AL590446.1:53639-54232(+)	OK
glimmer	Cluster 1352	AL590448:38973-39566; AL590448.1:38973-39566(+)	OK
glimmer	Cluster 1353	AL590448:86750-87343; AL590448.1:86750-87343(+)	OK
glimmer	Cluster 1354	AL590448:c(196703-197296); AL590448.1:196703-197296(-)	OK
glimmer	Cluster 1355	AL590451:c(242782-243375); AL590451.2:242782-243375(-)	OK
glimmer	Cluster 1356	AL590450:257769-258362	Gène non prédit
glimmer	Cluster 1357	AL391737:c(51106-51696); AL391737.2:51106-51696(-)	OK
glimmer	Cluster 1358	AL391737:116582-117172; AL391737.2:116582-117172(+)	OK
glimmer	Cluster 1359	AL391737:c(165315-165905); AL391737.2:165315-165905(-)	OK
glimmer	Cluster 1360	AL590442:c(161183-161773); AL590442.1:161183-161680(-)	Différent (Différence au début: 161773 vs 161680)
glimmer	Cluster 1361	AL590443:c(114158-114748); AL590443.1:114158-114748(-)	OK
glimmer	Cluster 1362	AL590445:179386-179976; AL590445.1:179386-179976(+)	OK
glimmer	Cluster 1363	AL590448:c(17491-18081); AL590448.1:17491-18081(-)	OK
glimmer	Cluster 1364	AL590450:98297-98887; AL590450.2:98297-98887(+)	OK
glimmer	Cluster 1365	AL391737:c(134877-135464); AL391737.2:134877-135464(-)	OK
glimmer	Cluster 1366	AL590442:26901-27488; AL590442.1:26901-27488(+)	OK
glimmer	Cluster 1367	AL590442:106466-107053; AL590442.1:106466-107053(+)	OK
glimmer	Cluster 1368	AL590445:c(156452-157039); AL590445.1:156452-157006(-)	Différent (Différence au début: 157039 vs 157006)
glimmer	Cluster 1369	AL590447:111689-112276; AL590447.1:111689-112276(+)	OK
glimmer	Cluster 1370	AL590444:c(92267-92851); AL590444.1:92267-92851(-)	OK
glimmer	Cluster 1371	AL590444:c(200929-201513); AL590444.1:200929-201513(-)	OK
glimmer	Cluster 1372	AL590446:c(165267-165851); AL590446.1:165267-165851(-)	OK
glimmer	Cluster 1373	AL590447:192269-192853; AL590447.1:192269-192853(+)	OK
glimmer	Cluster 1374	AL590446:c(96059-96640)	Gène non prédit
glimmer	Cluster 1375	AL590450:212673-213254; AL590450.2:212673-213254(+)	OK
glimmer	Cluster 1376	AL391737:c(105214-105792); AL391737.2:105214-105792(-)	OK
glimmer	Cluster 1377	AL590442:c(58698-59276); AL590442.1:58698-59276(-)	OK
glimmer	Cluster 1378	AL590444:113370-113948; AL590444.1:113370-113948(+)	OK
glimmer	Cluster 1379	AL590444:c(152782-153360); AL590444.1:152782-153360(-)	OK
glimmer	Cluster 1380	AL590445:c(184168-184746); AL590445.1:184168-184746(-)	OK
glimmer	Cluster 1381	AL590446:c(119208-119786); AL590446.1:119208-119786(-)	OK
glimmer	Cluster 1382	AL590443:58947-59522; AL590443.1:58947-59522(+)	OK
glimmer	Cluster 1383	AL590444:158589-159164; AL590444.1:158589-159164(+)	OK
glimmer	Cluster 1384	AL590444:197293-197868; AL590444.1:197464-197868(+)	Différent (Différence au début: 197293 vs 197464)
glimmer	Cluster 1385	AL590443:c(99072-99644)	Gène non prédit
glimmer	Cluster 1386	AL590446:c(112946-113518); AL590446.1:112946-113494(-)	Différent (Différence au début: 113518 vs 113494)
glimmer	Cluster 1387	AL590447:c(115716-116288); AL590447.1:115716-116288(-)	OK
glimmer	Cluster 1388	AL590449:c(159256-159828); AL590449.1:159256-159828(-)	OK
glimmer	Cluster 1389	AL590442:171547-172116	Gène non prédit
glimmer	Cluster 1390	AL590444:c(20442-21011); AL590444.1:20442-21011(-)	OK
glimmer	Cluster 1391	AL590444:c(103015-103584); AL590444.1:103015-103584(-)	OK
glimmer	Cluster 1392	AL590451:c(100777-101346); AL590451.2:100777-101346(-)	OK
glimmer	Cluster 1393	AL590451:142662-143231; AL590451.2:142662-143231(+)	OK
glimmer	Cluster 1394	AL590449:208503-209072; AL590449.1:208494-209072(+)	Différent (Différence au début: 208503 vs 208494)
glimmer	Cluster 1395	AL590450:258450-259019; AL590450.2:258528-259019(+)	Différent (Différence au début: 258450 vs 258528)
glimmer	Cluster 1396	AL590442:73049-73615; AL590442.1:73049-73615(+)	OK
glimmer	Cluster 1397	AL590445:c(55807-56373)	Gène non prédit
glimmer	Cluster 1398	AL590447:67173-67739; AL590447.1:67173-67739(+)	OK
glimmer	Cluster 1399	AL590448:71090-71656; AL590448.1:71090-71656(+)	OK
glimmer	Cluster 1400	AL590449:30632-31198; AL590449.1:30797-31198(+)	Différent (Différence au début: 30632 vs 30797)
glimmer	Cluster 1401	AL590445:64989-65552; AL590445.1:64989-65552(+)	OK
glimmer	Cluster 1402	AL590446:c(174605-175168); AL590446.1:174605-175168(-)	OK
glimmer	Cluster 1403	AL590449:c(182958-183521); AL590449.1:182958-183521(-)	OK
glimmer	Cluster 1404	AL590450:c(41868-42431); AL590450.2:41868-42320(-)	Différent (Différence au début: 42431 vs 42320)
glimmer	Cluster 1405	AL590445:113317-113877; AL590445.1:113368-113877(+)	Différent (Différence au début: 113317 vs 113368)
glimmer	Cluster 1406	AL590445:196193-196753; AL590445.1:196232-196753(+)	Différent (Différence au début: 196193 vs 196232)
glimmer	Cluster 1407	AL391737:c(96738-97295); AL391737.2:96738-97262(-)	Différent (Différence au début: 97295 vs 97262)
glimmer	Cluster 1408	AL590443:59553-60110; AL590443.1:59553-60110(+)	OK
glimmer	Cluster 1409	AL590443:74435-74992; AL590443.1:74390-74992(+)	Différent (Différence au début: 74435 vs 74390)
glimmer	Cluster 1410	AL590451:c(join(166840..167293,167370..167473))	Gène non prédit
glimmer	Cluster 1411	AL391737:c(46335-46889); AL391737.2:46335-46682(-)	Différent (Différence au début: 46889 vs 46682)
glimmer	Cluster 1412	AL391737:c(145900-146454); AL391737.2:145900-146454(-)	OK
glimmer	Cluster 1413	AL590444:103655-104209; AL590444.1:103655-104209(+)	OK
glimmer	Cluster 1414	AL590445:120623-121177; AL590445.1:120623-121177(+)	OK
glimmer	Cluster 1415	AL391737:63432-63983; AL391737.2:63432-63983(+)	OK
glimmer	Cluster 1416	AL590442:94542-95093; AL590442.1:94542-95093(+)	OK
glimmer	Cluster 1417	AL590442:c(178661-179212); AL590442.1:178661-179212(-)	OK
glimmer	Cluster 1418	AL590443:148264-148815; AL590443.1:148264-148815(+)	OK
glimmer	Cluster 1419	AL590444:138458-139009; AL590444.1:138458-139009(+)	OK
glimmer	Cluster 1420	AL590447:161289-161840; AL590447.1:161289-161840(+)	OK
glimmer	Cluster 1421	AL590448:54676-55227; AL590448.1:54676-55227(+)	OK
glimmer	Cluster 1422	AL590449:144658-145209; AL590449.1:144658-145209(+)	OK
glimmer	Cluster 1423	AL391737:166077-166625; AL391737.2:166077-166625(+)	OK
glimmer	Cluster 1424	AL590447:134243-134791; AL590447.1:134243-134791(+)	OK
glimmer	Cluster 1425	AL590449:130255-130803; AL590449.1:130255-130803(+)	OK
glimmer	Cluster 1426	AL590450:c(20029-20577); AL590445.1:197250-197798(+); AL590450.2:20029-20577(-)	OK
glimmer	Cluster 1427	AL590450:245162-245710; AL590450.2:245162-245710(+)	OK
glimmer	Cluster 1428	AL590445:c(51543-52088); AL590445.1:51543-52088(-)	OK
glimmer	Cluster 1429	AL590446:c(165935-166480); AL590446.1:165935-166480(-)	OK
glimmer	Cluster 1430	AL590446:170786-171331; AL590446.1:170855-171331(+)	Différent (Différence au début: 170786 vs 170855)
glimmer	Cluster 1431	AL590447:200445-200990; AL590447.1:200445-200990(+)	OK
glimmer	Cluster 1432	AL590449:106611-107156; AL590449.1:106611-107156(+)	OK
glimmer	Cluster 1433	AL590450:join(133824..134219,134243..134392)	Gène non prédit
glimmer	Cluster 1434	AL590445:c(174054-174596); AL590445.1:174054-174596(-)	OK
glimmer	Cluster 1435	AL590448:c(55660-56202); AL590448.1:55660-56202(-)	OK
glimmer	Cluster 1436	AL590449:101842-102384; AL590449.1:101842-102384(+)	OK
glimmer	Cluster 1437	AL590450:c(19297-19923); AL590445.1:197904-198530(+)	Différent (Différence au début: 19297 vs 197904, Différence à la fin: 19923 vs 198530)
glimmer	Cluster 1438	AL590450:c(177351-177893); AL590450.2:177351-177893(-)	OK
glimmer	Cluster 1439	AL391737:37385-37924; AL391737.2:37385-37924(+); AL391737.2:172059-172598(-)	OK
glimmer	Cluster 1440	AL590443:186117-186656; AL590443.1:186117-186656(+)	OK
glimmer	Cluster 1441	AL590445:c(83629-84168); AL590445.1:83629-84168(-)	OK
glimmer	Cluster 1442	AL590448:c(68524-69063); AL590448.1:68524-69063(-)	OK
glimmer	Cluster 1443	AL590451:171896-172435; AL590451.2:171896-172435(+)	OK
glimmer	Cluster 1444	AL590451:c(238251-238790); AL590451.2:238251-238541(-)	Différent (Différence au début: 238790 vs 238541)
glimmer	Cluster 1445	AL590445:c(174671-175207); AL590445.1:174671-175207(-)	OK
glimmer	Cluster 1446	AL590446:c(172512-173048); AL590446.1:172512-173048(-)	OK
glimmer	Cluster 1447	AL391737:c(64959-65492); AL391737.2:64959-65492(-)	OK
glimmer	Cluster 1448	AL590442:51413-51946; AL590442.1:51512-51946(+)	Différent (Différence au début: 51413 vs 51512)
glimmer	Cluster 1449	AL590442:c(140506-141039); AL590442.1:140506-141006(-)	Différent (Différence au début: 141039 vs 141006)
glimmer	Cluster 1450	AL590443:c(142768-143301); AL590443.1:142768-143301(-)	OK
glimmer	Cluster 1451	AL590446:join(86756..86888,86912..87312); AL590446.1:86941-87312(+)	Différent ()
glimmer	Cluster 1452	AL590448:c(130022-130555); AL590448.1:130022-130555(-)	OK
glimmer	Cluster 1453	AL590448:220559-221092; AL590448.1:220559-221092(+)	OK
glimmer	Cluster 1454	AL590451:161105-161638; AL590451.2:161105-161638(+)	OK
glimmer	Cluster 1455	AL590450:171112-171645; AL590450.2:171118-171645(+)	Différent (Différence au début: 171112 vs 171118)
glimmer	Cluster 1456	AL590450:207203-207736; AL590450.2:207203-207736(+)	OK
glimmer	Cluster 1457	AL391737:c(58808-59338); AL391737.2:58808-59338(-)	OK
glimmer	Cluster 1458	AL590443:67729-68259; AL590443.1:67729-68259(+)	OK
glimmer	Cluster 1459	AL590446:c(175213-175743); AL590446.1:175213-175743(-)	OK
glimmer	Cluster 1460	AL590448:77746-78276; AL590448.1:77746-78276(+)	OK
glimmer	Cluster 1461	AL590449:90526-91056; AL590449.1:90526-91056(+)	OK
glimmer	Cluster 1462	AL590442:c(92273-92800); AL590442.1:92273-92800(-)	OK
glimmer	Cluster 1463	AL590442:c(152709-153236); AL590442.1:152709-153236(-)	OK
glimmer	Cluster 1464	AL590443:c(43995-44522); AL590443.1:43995-44522(-)	OK
glimmer	Cluster 1465	AL590444:c(70860-71387); AL590444.1:70860-71387(-)	OK
glimmer	Cluster 1466	AL590446:179647-180174; AL590446.1:179647-180174(+)	OK
glimmer	Cluster 1467	AL590444:c(45521-46045); AL590444.1:45521-46036(-)	Différent (Différence au début: 46045 vs 46036)
glimmer	Cluster 1468	AL590447:c(130591-131115); AL590447.1:130591-131115(-)	OK
glimmer	Cluster 1469	AL590451:129021-129545; AL590451.2:129021-129545(+)	OK
glimmer	Cluster 1470	AL590450:c(56415-56939); AL590450.2:56415-56939(-)	OK
glimmer	Cluster 1471	AL590450:c(143584-144108); AL590450.2:143584-144147(-)	Différent (Différence au début: 144108 vs 144147)
glimmer	Cluster 1472	AL590442:c(join(73719..74211,74260..74264)); AL590442.1:73719-74216(-)	Différent ()
glimmer	Cluster 1473	AL590443:93747-94268; AL590443.1:93747-94268(+)	OK
glimmer	Cluster 1474	AL590446:26710-27231; AL590446.1:26710-27231(+)	OK
glimmer	Cluster 1475	AL590448:104154-104675; AL590448.1:104154-104675(+)	OK
glimmer	Cluster 1476	AL590443:c(137355-137873); AL590443.1:137355-137873(-)	OK
glimmer	Cluster 1477	AL590444:c(77061-77579); AL590444.1:77061-77579(-)	OK
glimmer	Cluster 1478	AL590448:56259-56777; AL590448.1:56259-56777(+)	OK
glimmer	Cluster 1479	AL590450:157978-158496; AL590450.2:157978-158496(+)	OK
glimmer	Cluster 1480	AL391737:40924-41439; AL391737.2:40924-41439(+)	OK
glimmer	Cluster 1481	AL590442:c(117014-117529); AL590442.1:117014-117529(-)	OK
glimmer	Cluster 1482	AL590446:c(90695-91210); AL590446.1:90695-91210(-)	OK
glimmer	Cluster 1483	AL590446:c(join(144971..145484,145516..145517)); AL590446.1:144971-145333(-)	Différent ()
glimmer	Cluster 1484	AL590447:92895-93410; AL590447.1:92895-93410(+)	OK
glimmer	Cluster 1485	AL590448:c(100439-100954); AL590448.1:100439-100954(-)	OK
glimmer	Cluster 1486	AL590448:join(193308..193310,193337..193849); AL590448.1:193382-193849(+)	Différent ()
glimmer	Cluster 1487	AL590451:115771-116286; AL590451.2:115771-116286(+)	OK
glimmer	Cluster 1488	AL590451:146523-147038; AL590451.2:146523-147038(+)	OK
glimmer	Cluster 1489	AL391737:c(74878-75390); AL391737.2:74878-75390(-)	OK
glimmer	Cluster 1490	AL590451:c(15344-15856); AL590451.2:15344-15856(-)	OK
glimmer	Cluster 1491	AL590449:c(130814-131326); AL590449.1:130814-131326(-)	OK
glimmer	Cluster 1492	AL590450:27491-28003; AL590450.2:27491-28003(+)	OK
glimmer	Cluster 1493	AL590450:c(101816-102328); AL590450.2:101816-102328(-)	OK
glimmer	Cluster 1494	AL590444:6694-7203; AL590444.1:6694-7203(+)	OK
glimmer	Cluster 1495	AL590444:c(35205-35714); AL590444.1:35205-35714(-)	OK
glimmer	Cluster 1496	AL590447:92342-92851; AL590447.1:92342-92851(+)	OK
glimmer	Cluster 1497	AL590442:c(135717-136223); AL590442.1:135717-136223(-)	OK
glimmer	Cluster 1498	AL590445:176209-176715; AL590445.1:176209-176715(+)	OK
glimmer	Cluster 1499	AL590446:c(21857-22363); AL590446.1:21857-22363(-)	OK
glimmer	Cluster 1500	AL590447:c(211784-212290); AL590447.1:211784-212290(-)	OK
glimmer	Cluster 1501	AL590450:250146-250652; AL590450.2:250146-250652(+)	OK
glimmer	Cluster 1502	AL590444:c(124670-125173); AL590444.1:124670-125155(-)	Différent (Différence au début: 125173 vs 125155)
glimmer	Cluster 1503	AL590444:146042-146545; AL590444.1:146042-146545(+)	OK
glimmer	Cluster 1504	AL590445:c(141538-142041); AL590445.1:141538-142041(-)	OK
glimmer	Cluster 1505	AL590446:62220-62723; AL590446.1:62220-62723(+)	OK
glimmer	Cluster 1506	AL590451:182141-182644; AL590451.2:182141-182644(+)	OK
